,Dependent,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,MQN1,MQN2,MQN3,MQN4,MQN5,MQN6,MQN7,MQN8,MQN9,MQN10,MQN11,MQN12,MQN13,MQN14,MQN15,MQN16,MQN17,MQN18,MQN19,MQN20,MQN21,MQN22,MQN23,MQN24,MQN25,MQN26,MQN27,MQN28,MQN29,MQN30,MQN31,MQN32,MQN33,MQN34,MQN35,MQN36,MQN37,MQN38,MQN39,MQN40,MQN41,MQN42
383,-0.27,9.758194444444445,9.758194444444445,0.3159722222222221,-0.6927314814814809,0.5820724024360081,8.714285714285714,102.13299999999998,92.05299999999998,102.06807956,42,0,0.3028393755682016,-0.4812303907895895,0.4812303907895895,0.3028393755682016,1.7142857142857142,2.2857142857142856,2.4285714285714284,16.36511468010904,10.253677266337766,1.903602534816826,-1.8512963626362038,1.9070121012898604,-1.9137312284268215,5.6600249795576225,-0.13662901854910325,1.6121972227029933,2.8219389370591843,59.10049400592804,5.698670612749268,4.476782229523463,4.476782229523463,3.270055610029662,2.4883911147617317,2.4883911147617317,1.4972919338166268,1.4972919338166268,0.7441955573808657,0.7441955573808657,0.3280024204495495,0.3280024204495495,-0.53,29.01955000865388,6.47,3.6528153564899446,5.47,43.15477533765576,5.106527394840706,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,13.344558822616634,6.4208216229260096,6.4208216229260096,0.0,9.901064578912528,5.969305287951849,0.0,0.0,0.0,26.186202068468653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.075832682792555,4.794537184071822,0.0,26.186202068468653,0.0,0.0,0.0,0.0,37.3,5.969305287951849,4.794537184071822,0.0,0.0,6.4208216229260096,12.841643245852019,0.0,0.0,6.923737199690624,0.0,5.106527394840706,0.0,0.0,9.758194444444445,8.044583333333334,0.0,-0.6927314814814809,0.0,2.0814814814814815,1.975138888888889,0.0,0.8,7,1,2,0,0,0,0,0,0,0,0,0,1,1,2,0,3,0,0,0,0,0,3.3762450509271345,0,1.2612,27.160799999999988,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,2,0,7,5,1,0,0,0,0,3,4,2,1,1,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,-1.59,10.031944444444445,10.031944444444445,0.025462962962962576,-0.2129629629629628,0.4607479829633908,9.142857142857142,102.133,92.053,102.06807956,42,0,0.3023791003505634,-0.4631559932494283,0.4631559932494283,0.3023791003505634,1.5714285714285714,2.0,2.0,16.540667536120914,10.475495274882176,1.930422710742906,-2.013883791318795,1.8502307483949623,-2.0594057942507438,5.655378599888553,-0.14407611160843695,1.272905595320056,3.126006652390634,66.48040587771368,5.8618073195657985,4.893846850117352,4.893846850117352,3.125897657686229,2.2986510892386307,2.2986510892386307,1.658187543975612,1.658187543975612,0.40166591302574267,0.40166591302574267,0.33192730526045355,0.33192730526045355,-0.53,19.093583929800843,6.47,2.610921480426842,5.47,43.47408681496662,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,0.0,13.847474399381248,6.923737199690624,6.103966387748303,9.53140013787187,5.969305287951849,0.0,0.0,0.0,26.875177986820173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.073271675700152,9.53140013787187,0.0,20.771211599071872,0.0,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,12.073271675700152,0.0,0.0,6.923737199690624,0.0,13.847474399381248,4.736862953800049,0.0,4.611111111111111,0.0,10.031944444444445,0.0,0.0,-0.2129629629629628,0.0,0.025462962962962576,5.044444444444444,0.0,0.8,7,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,2.4132374254802387,0,0.9579,26.901999999999987,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,7,5,1,0,0,0,0,1,4,2,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,-1.29,9.980416666666667,9.980416666666667,0.19273148148148112,-0.19273148148148112,0.485245073645189,8.285714285714286,102.13299999999998,92.053,102.06807956,42,0,0.30212269736284525,-0.46588873984264995,0.46588873984264995,0.30212269736284525,1.7142857142857142,2.2857142857142856,2.4285714285714284,16.531408331943243,10.528939624075898,1.8500423804115531,-1.9332241587368821,1.7801275070333524,-1.9752776021580392,5.653106011739281,-0.14043901473445955,1.6121972227029933,2.8219389370591843,59.10049400592804,5.698670612749268,4.730710143300821,4.730710143300821,3.270055610029662,2.4040302062452232,2.4040302062452232,1.3400433363265343,1.3400433363265343,0.5094493502441827,0.5094493502441827,0.24579081189859814,0.24579081189859814,-0.53,29.01955000865388,6.47,3.6528153564899446,5.47,43.47408681496663,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,6.923737199690624,6.4208216229260096,6.923737199690624,6.606881964512918,9.53140013787187,5.969305287951849,0.0,0.0,0.0,20.268296022307258,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.576187252464766,9.53140013787187,0.0,20.268296022307258,0.0,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,5.969305287951849,6.606881964512918,6.4208216229260096,6.923737199690624,0.0,6.923737199690624,4.736862953800049,0.0,4.552083333333334,0.0,9.980416666666667,0.0,0.0,-0.19273148148148112,0.0,0.9023611111111111,3.924537037037037,0.0,0.8,7,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,3.3762450509271345,0,0.9595,26.923999999999985,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,7,5,1,0,0,0,0,2,4,2,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,-0.89,9.598263888888889,9.598263888888889,0.31770833333333326,-0.31770833333333326,0.4607479829633908,10.714285714285714,102.13299999999998,92.05299999999998,102.06807956,42,0,0.29309986349013034,-0.4621738638290517,0.4621738638290517,0.29309986349013034,1.4285714285714286,1.8571428571428572,1.8571428571428572,16.537425255447996,10.182173853325272,2.069497374264604,-2.137411940298517,2.021343172407017,-2.169216592150673,5.374010568578208,-0.13818577235048363,1.2958363892911637,3.336809769016682,60.97063087338673,5.914213562373096,4.893846850117352,4.893846850117352,3.0606601717798214,2.1755286660229634,2.1755286660229634,2.32644861075849,2.32644861075849,0.40166591302574267,0.40166591302574267,0.1443375672974065,0.1443375672974065,-0.53,18.14170945007629,6.47,1.958669537588103,5.47,43.474086814966626,4.736862953800049,5.601050810983688,0.0,0.0,6.472220864716464,0.0,4.794537184071822,0.0,0.0,0.0,0.0,20.771211599071872,0.0,0.0,9.53140013787187,6.472220864716464,0.0,0.0,0.0,26.37226241005556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.073271675700152,9.53140013787187,0.0,20.771211599071872,0.0,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,5.601050810983688,6.472220864716464,0.0,0.0,0.0,20.771211599071872,4.736862953800049,0.0,4.548611111111111,0.0,9.598263888888889,0.0,-0.31770833333333326,0.0,0.0,0.0,5.920833333333333,0.0,0.8,7,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,1.8103702725992894,0,0.9579,26.901999999999987,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,7,5,1,0,0,0,0,1,4,2,0,0,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
387,0.25,3.349930555555556,3.349930555555556,0.8512731481481479,0.8512731481481479,0.5313648788157783,10.0,151.047,139.959,150.004412452,38,0,0.003368674561848821,-0.09279724477724852,0.09279724477724852,0.003368674561848821,1.5,2.0,2.0,79.918729561025,10.163113188937269,1.861672617922751,-1.9445198628086162,1.9965929295826512,-1.8413315655918474,9.08886765264305,0.6341746246775266,1.3485878960124225,2.6272148478988635,25.11941547876375,4.99156383156272,4.369528304571948,5.955524843686652,2.770055610029662,2.330210070755539,3.4516789785019415,1.871504221216778,2.66450249077413,0.6864592143076219,1.1442969787034665,0.21821789023599236,1.1338934190276815,0.48,14.834466856136647,6.48,3.662481751824818,4.480000000000002,48.06656709105734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7774182973306,12.338727669087403,5.330089647061427,0.0,0.0,15.929943897949348,0.0,0.0,5.917906046161393,20.268296022307258,5.330089647061427,0.0,0.0,0.0,0.0,0.0,0.0,15.929943897949348,5.330089647061427,0.0,5.917906046161393,20.268296022307258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.24799569322282,6.4208216229260096,0.0,0.0,29.7774182973306,0.0,0.0,3.349930555555556,0.0,1.1435185185185186,0.0,0.8512731481481479,0.0,1.2916666666666667,4.446944444444444,0.0,1.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3.955480291970804,0,2.4274000000000004,33.24899999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,6,5,0,0,0,0,0,2,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,0.4799999999999999,3.350347222222222,3.350347222222222,1.1675,1.1675,0.4291365189405641,9.0,151.047,139.959,150.004412452,38,0,0.003125129565353894,-0.09280780541812896,0.09280780541812896,0.003125129565353894,1.3333333333333333,2.0,2.1666666666666665,79.9187295609229,10.278498605956484,1.7610911025025349,-1.845446515220978,1.9499500636018368,-1.6967328202543286,9.088865178159526,0.7814951214874923,1.6143308351592656,2.3390923149762908,15.900134529890124,4.82842712474619,4.206391597755417,5.792388136870121,2.914213562373095,2.4743680230989717,3.5958369308453744,1.396089017691161,2.1890872872485128,0.7371840115494858,1.297918465422687,0.3444911182523067,0.7409902530309825,0.48,20.986300857070454,6.48,5.48,4.480000000000002,48.066567091057344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.69532434349199,6.4208216229260096,5.330089647061427,0.0,0.0,15.929943897949348,0.0,0.0,0.0,26.186202068468653,5.330089647061427,0.0,0.0,0.0,0.0,0.0,0.0,15.929943897949348,5.330089647061427,0.0,0.0,26.186202068468653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.592554515839456,0.0,0.0,22.85368109763997,0.0,0.0,3.350347222222222,0.0,1.1675,0.0,0.0,0.0,4.0211805555555555,2.2109722222222223,0.0,1.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,5.918400000000001,0,2.5715000000000012,33.31899999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,1,0,0,0,0,0,0,0,6,5,0,0,0,0,0,3,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,0.21,3.434513888888889,3.434513888888889,0.7106481481481479,0.7106481481481479,0.5317433680072895,14.5,151.047,139.959,150.004412452,38,0,0.011697097698337395,-0.08936996727895515,0.08936996727895515,0.011697097698337395,1.6666666666666667,2.1666666666666665,2.1666666666666665,79.91873318874615,10.27609724761149,1.874163137562069,-1.932454320019206,2.0357674009615363,-1.8415372881772,9.0922918521972,0.7966791522951822,1.3485878960124225,2.6272148478988635,25.11941547876375,4.99156383156272,4.369528304571948,5.955524843686652,2.770055610029662,2.410923231076029,3.326598759867718,1.56944466525676,3.1326005698236306,0.6864592143076219,1.1442969787034665,0.39778407971280905,0.8556218441086536,0.48,14.834466856136647,6.48,3.662481751824818,4.480000000000002,48.066567091057344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.198239920256604,6.4208216229260096,4.827174070296812,0.0,0.0,15.929943897949348,0.0,0.0,0.0,31.51629171553008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.929943897949348,4.827174070296812,0.0,0.0,26.689117645233267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.827174070296812,0.0,12.841643245852019,0.0,0.0,29.7774182973306,0.0,0.0,3.434513888888889,0.7106481481481479,0.0,0.0,0.0,0.0,2.575810185185185,4.362361111111111,0.0,1.0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,1,3.955480291970804,0,2.5699000000000005,33.29699999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,6,5,0,0,0,0,0,2,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,0.17,5.380293209876543,5.380293209876543,0.8272222222222223,0.8272222222222223,0.38299507688259254,9.0,106.596,95.508,106.05492803199999,38,0,0.022295401268088152,-0.12671697108785232,0.12671697108785232,0.022295401268088152,1.3333333333333333,2.0,2.1666666666666665,35.49566247199359,10.276312347326174,1.7640473606983167,-1.843038509104294,1.932384462459994,-1.7028895692961616,6.173396564090249,0.7759893218618732,1.6143308351592656,2.3390923149762908,15.900134529890124,4.82842712474619,4.206391597755417,4.962320543773871,2.914213562373095,2.4743680230989717,3.0088905069238203,1.396089017691161,1.774053490700388,0.7371840115494858,1.0044452534619102,0.3444911182523067,0.5334733547569203,0.29,20.986300857070454,6.289999999999999,5.29,4.29,44.502285712297656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.600939890232516,19.765380445542643,6.4208216229260096,5.880003444970339,0.0,0.0,11.600939890232516,0.0,0.0,0.0,26.186202068468653,5.880003444970339,0.0,0.0,0.0,0.0,0.0,0.0,11.600939890232516,5.880003444970339,0.0,0.0,26.186202068468653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.880003444970339,19.26246486877803,0.0,0.0,6.923737199690624,11.600939890232516,0.0,5.380293209876543,0.0,0.0,0.0,0.8272222222222223,0.0,3.7304320987654322,2.1731635802469134,0.0,1.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,5.545683333333333,0,2.415400000000001,30.244999999999987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,1,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,3,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,-0.46,8.564027777777778,8.564027777777778,0.05555555555555558,0.05555555555555558,0.6159827766843551,12.0,167.046,155.95799999999997,165.999327072,44,0,0.04896383759393521,-0.3957889471500108,0.3957889471500108,0.04896383759393521,1.5714285714285714,2.0,2.0,79.91872959205918,9.98844438230228,2.1213788537696767,-2.15676578503996,2.1495725557237746,-2.169934731518125,9.089038893949542,0.18154327804227285,1.6774212838293645,3.3604351426960584,46.041843979966416,5.914213562373096,4.739391630882279,6.325388169996984,3.121320343559643,2.2905957891158093,3.412064696862212,2.4559580663377263,3.0166925202109276,0.7897835250565585,2.3077515675816374,0.04225771273642581,0.21957751641341988,0.44,26.838740541269832,7.44,2.67546191684823,3.0611180124223605,52.86080084325335,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7774182973306,5.41499046939678,11.936971611574345,0.0,5.106527394840706,15.929943897949348,0.0,0.0,5.41499046939678,13.847474399381248,11.936971611574345,0.0,0.0,0.0,0.0,0.0,0.0,15.929943897949348,17.04349900641505,0.0,5.41499046939678,13.847474399381248,0.0,0.0,0.0,0.0,20.23,0.0,0.0,0.0,12.021872433909698,0.0,5.330089647061427,0.0,0.0,13.847474399381248,15.929943897949348,5.106527394840706,0.0,3.2710416666666666,0.0,9.421666666666667,0.05555555555555558,0.0,0.0,0.0,4.251736111111111,0.0,1.0,7,1,1,0,0,0,0,0,0,0,0,0,1,1,2,0,2,0,0,0,0,0,2.843633808764405,0,1.3998,34.660799999999995,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,1,0,7,6,0,0,0,0,0,2,2,1,1,1,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
392,-0.78,8.509583333333333,8.509583333333333,0.09567901234567877,-0.09567901234567877,0.546852141949158,12.0,122.595,111.50699999999999,122.049842652,44,0,0.049304640948998786,-0.3957752319996681,0.3957752319996681,0.049304640948998786,1.5714285714285714,2.0,2.0,35.49566315408383,9.98537080076716,2.12517247200596,-2.1533958158976096,2.136221498383573,-2.1727606193236095,6.178237484994497,0.17937675373555623,1.6774212838293645,3.3604351426960584,46.041843979966416,5.914213562373096,4.739391630882279,5.495320576900734,3.121320343559643,2.2905957891158093,2.8251182729406583,2.4559580663377263,2.723219308250151,0.7897835250565585,1.5132882453860206,0.04225771273642581,0.12677313820927746,0.24999999999999997,26.838740541269832,7.25,2.53099173553719,2.89,49.29651946449367,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.600939890232516,13.847474399381248,0.0,17.901875878880038,0.0,5.106527394840706,11.600939890232516,0.0,0.0,5.41499046939678,13.847474399381248,12.486885409483257,0.0,0.0,0.0,0.0,0.0,0.0,11.600939890232516,17.59341280432396,0.0,5.41499046939678,13.847474399381248,0.0,0.0,0.0,0.0,20.23,0.0,0.0,0.0,12.021872433909698,5.880003444970339,0.0,0.0,0.0,13.847474399381248,0.0,16.70746728507322,0.0,5.433317901234567,0.0,8.509583333333333,-0.09567901234567877,0.5173611111111112,0.0,0.0,3.9965277777777777,0.0,1.0,7,1,1,0,0,0,0,0,0,0,0,0,1,1,2,0,2,0,0,0,0,0,2.621384297520661,0,1.2437,31.586799999999986,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,1,0,7,6,0,0,0,0,0,2,2,1,1,1,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
393,-1.48,10.243055555555555,10.243055555555555,0.2569444444444442,-0.36111111111111116,0.4745579033131064,11.285714285714286,101.149,90.06099999999999,101.084063972,42,0,0.22229552472795963,-0.36922322921632805,0.36922322921632805,0.22229552472795963,1.4285714285714286,1.5714285714285714,1.5714285714285714,16.14754583821894,9.964924816866144,2.156101135786612,-2.100344988477581,2.0923945231373295,-2.2743688390232246,5.788064841920388,-0.12462879982249297,1.3143204867061786,3.7911184170869663,80.57116899294724,6.077350269189626,4.985598559653489,4.985598559653489,2.943375672974064,2.2427992798267447,2.2427992798267447,2.61425077011113,2.61425077011113,0.7391989197401166,0.7391989197401166,0.0,0.0,-0.53,17.086166327180322,6.47,1.5234757718400516,2.2012614259597805,43.70043228247246,5.733667477162185,0.0,0.0,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,20.771211599071872,0.0,5.41499046939678,0.0,4.794537184071822,5.907179729351506,0.0,0.0,11.148657946558965,20.771211599071872,0.0,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,5.907179729351506,4.794537184071822,5.41499046939678,20.771211599071872,0.0,0.0,0.0,0.0,43.09,0.0,4.794537184071822,0.0,11.322170198748285,0.0,0.0,0.0,20.771211599071872,0.0,0.0,5.733667477162185,0.0,0.0,10.243055555555555,0.0,4.569444444444445,-0.2569444444444442,0.0,0.0,5.361111111111111,0.0,0.8,7,2,2,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1.408126891972162,0,0.5178000000000001,28.64939999999999,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,1,0,7,5,1,0,0,0,0,0,3,2,2,1,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
